4200 0.000786
4400 0.000225
4600 0.000271
4800 0.000238
5000 0.000318
5200 0.000250
5400 0.000548
5600 0.001121
5800 0.000202
6000 0.000184
6200 0.000317
6400 0.000201
6600 0.000271
6800 0.000248
7000 0.000407
7200 0.000365
7400 0.000281
7600 0.000454
7800 0.000302
8000 0.000501
8200 0.000795
8400 0.000271
8600 0.000295
8800 0.000416
9000 0.000407
9200 0.000364
9400 0.000644
9600 0.000575
9800 0.000648
10000 0.000508
