0 0.552000
5 0.438000
10 0.454000
15 0.675000
20 0.543000
25 0.629000
30 0.747000
35 0.411000
40 0.562000
45 0.502000
50 0.563000
55 0.743000
60 0.651000
65 0.689000
70 0.634000
75 0.564000
80 0.709000
85 0.705000
90 0.583000
95 0.506000
100 0.615000
