200 0.015759
400 0.050632
600 0.065875
800 0.074969
1000 0.086099
1200 0.084546
1400 0.098538
1600 0.104895
1800 0.103275
2000 0.088416
2200 0.084485
2400 0.077179
2600 0.056244
2800 0.054033
3000 0.051419
3200 0.032863
3400 0.023946
3600 0.015862
3800 0.005439
4000 0.000059
