200 0.001235
400 0.002444
600 0.002568
800 0.003920
1000 0.004679
1200 0.011688
1400 0.012911
1600 0.014725
1800 0.000117
2000 0.000065
2200 0.012752
2400 0.013463
2600 0.014040
2800 0.013662
3000 0.014353
3200 0.015182
3400 0.000083
3600 0.013186
3800 0.014727
4000 0.011307
