0 0.565000
500 0.589000
1000 0.598000
1500 0.625000
2000 0.582000
2500 0.660000
3000 0.406000
3500 0.843000
4000 0.699000
4500 0.659000
5000 0.664000
5500 0.466000
6000 0.396000
6500 0.377000
7000 0.520000
7500 0.544000
8000 0.705000
8500 0.541000
9000 2.152000
9500 0.614000
10000 0.650000
