0.135000
0.225000
0.294000
0.370000
0.403000
0.540000
0.926000
0.517000
0.536000
0.568000
0.600000
0.646000
0.661000
0.711000
0.700000
0.730000
0.763000
0.740000
0.663000
0.777000
