2.627000
6.381000
9.976000
12.972000
15.524000
18.858000
20.121000
21.592000
24.073000
25.950000
26.785000
29.247000
30.369000
34.726000
36.302000
34.504000
36.361000
36.015000
38.027000
37.404000
