0 0.000048
5000 0.000061
10000 0.000052
15000 0.314698
20000 1.241097
25000 2.482359
30000 3.735215
35000 5.270662
40000 6.966517
45000 8.509556
50000 9.891076
55000 11.876358
60000 13.228247
65000 14.818619
70000 16.292721
75000 17.825146
80000 19.422383
85000 20.686381
90000 22.254942
95000 23.753057
100000 24.792524
